timestamp,symbol,side,expected_price,actual_price,slippage_bp,notional,quantity,fee_paid,dry_run,order_type
2026-04-04T00:00:00Z,BTCFDUSD,BUY,66551.58384866535,66543.56775145361,-1.204493829924085,9913.581106138694,0.14796389710654767,0,true,LIMIT
2026-04-04T06:00:00Z,BTCFDUSD,SELL,66907.31895003587,66898.50747491566,-1.3169673002137248,30641.995722916337,0.45734321974501996,12.256798289166536,true,MARKET
2026-04-04T12:00:00Z,BTCFDUSD,BUY,67428.8413736079,67422.15676464513,-0.9913575298925967,23889.483373718555,0.3565594533390829,9.555793349487422,true,MARKET
2026-04-04T18:00:00Z,BTCFDUSD,SELL,66367.53911922892,66358.23677887525,-1.4016400904915536,13306.596949072386,0.19860592461302068,5.322638779628955,true,MARKET
2026-04-05T00:00:00Z,BTCFDUSD,BUY,66909.6166829543,66899.60166670024,-1.4967977326064592,10472.546746861462,0.15630666786360392,4.189018698744585,true,MARKET
2026-04-05T06:00:00Z,BTCFDUSD,SELL,66365.04708113623,66358.48525788684,-0.9887468687194991,17571.156156191755,0.2622560620327128,7.0284624624767025,true,MARKET
2026-04-05T12:00:00Z,BTCFDUSD,BUY,66820.36641258457,66811.33254915281,-1.3519625702119302,14589.289427163094,0.2177505884651208,5.835715770865238,true,MARKET
2026-04-05T18:00:00Z,BTCFDUSD,SELL,67493.7583679182,67489.39216205756,-0.6469051311144361,19091.50191793574,0.2849477898199364,0,true,LIMIT
2026-04-06T00:00:00Z,BTCFDUSD,BUY,67352.39101497643,67348.22590420525,-0.6184057771991246,15905.721966390605,0.23739883531926276,6.362288786556243,true,MARKET
2026-04-06T06:00:00Z,BTCFDUSD,SELL,66698.3438131587,66691.6411273196,-1.0049253783389867,22001.97481276108,0.32838768377255345,8.800789925104432,true,MARKET
2026-04-06T12:00:00Z,BTCFDUSD,BUY,67278.92653492428,67272.24181728829,-0.9935826833557312,28484.817451661478,0.4251465291292758,11.393926980664592,true,MARKET
2026-04-06T18:00:00Z,BTCFDUSD,SELL,67578.07864082315,67564.56302509499,-2,13794.824468532488,0.20589290251541026,0,true,LIMIT
2026-04-07T00:00:00Z,BTCFDUSD,BUY,66432.43571774168,66423.92542698528,-1.2810445175552605,23770.33330655842,0.3547810941277376,9.508133322623369,true,MARKET
2026-04-07T06:00:00Z,BTCFDUSD,SELL,67301.18869069476,67293.7985652847,-1.0980675904592385,17469.13450068183,0.2607333507564452,0,true,LIMIT
2026-04-07T12:00:00Z,BTCFDUSD,BUY,66385.09526242515,66380.26975609393,-0.7268960467931629,11227.659857886603,0.16757701280427767,0,true,LIMIT
2026-04-07T18:00:00Z,BTCFDUSD,SELL,66667.20136089476,66658.42784717212,-1.3160165033982385,20485.97696482714,0.30576085022130056,8.194390785930857,true,MARKET
2026-04-08T00:00:00Z,BTCFDUSD,BUY,66382.51055730277,66375.48011470071,-1.059080553453036,31210.54674565859,0.4658290559053521,0,true,LIMIT
2026-04-08T06:00:00Z,BTCFDUSD,SELL,67488.43536019954,67482.67256764066,-0.8538933415947001,28497.963807212316,0.4253427433912286,11.399185522884927,true,MARKET
2026-04-08T12:00:00Z,BTCFDUSD,BUY,66539.05217677228,66531.98640730027,-1.0618981246142907,23249.653160179863,0.34700974865940093,0,true,LIMIT
2026-04-08T18:00:00Z,BTCFDUSD,SELL,66984.41072580352,66979.5020234892,-0.7328126441858334,32203.46928987394,0.4806487953712529,0,true,LIMIT
2026-04-09T00:00:00Z,BTCFDUSD,BUY,67493.8921618395,67490.72991051525,-0.4685240727662312,5734.6082193254715,0.08559116745261898,0,true,LIMIT
2026-04-09T06:00:00Z,BTCFDUSD,SELL,66528.09568681533,66528.15682447194,0.009189749980303086,13755.830711645578,0.20531090614396386,5.502332284658231,true,MARKET
2026-04-09T12:00:00Z,BTCFDUSD,BUY,66800.76985404275,66795.02973905405,-0.8592887479055872,4005.0174437729643,0.059776379757805434,0,true,LIMIT
2026-04-09T18:00:00Z,BTCFDUSD,SELL,67413.57666127742,67402.77724720164,-1.601964264563542,14322.276124320437,0.21376531528836473,0,true,LIMIT
2026-04-10T00:00:00Z,BTCFDUSD,BUY,66901.34574745341,66895.25801373867,-0.9099568396892027,32680.779651447367,0.4877728306186174,0,true,LIMIT
2026-04-10T06:00:00Z,BTCFDUSD,SELL,67492.67036327712,67485.1951553135,-1.107558483519929,11675.08886712491,0.17425505771828226,4.670035546849965,true,MARKET
2026-04-10T12:00:00Z,BTCFDUSD,BUY,67016.34555585438,67004.67908669969,-1.740839351643042,13537.16058211041,0.20204717286731955,0,true,LIMIT
2026-04-10T18:00:00Z,BTCFDUSD,SELL,66853.57724449685,66846.00271280402,-1.1330031996824517,26361.98864442956,0.3934625170810382,10.544795457771825,true,MARKET
2026-04-11T00:00:00Z,BTCFDUSD,BUY,67039.31826467825,67036.40452340014,-0.4346316987612051,18905.681168952335,0.28217434580525874,0,true,LIMIT
2026-04-11T06:00:00Z,BTCFDUSD,SELL,66471.18385769849,66466.41646444006,-0.7172120280925942,5690.229337402273,0.08492879608063093,0,true,LIMIT
2026-04-11T12:00:00Z,BTCFDUSD,BUY,67665.62769097151,67658.41410695981,-1.066063266958329,9284.28891493947,0.13857147634238015,3.7137155659757886,true,MARKET
2026-04-11T18:00:00Z,BTCFDUSD,SELL,67521.10772343283,67508.37281609142,-1.886063154291196,15253.614104805352,0.22766588216127392,0,true,LIMIT
2026-04-12T00:00:00Z,BTCFDUSD,BUY,67024.96747446182,67013.31778979895,-1.7381111997285998,34011.07497877564,0.5076279847578454,0,true,LIMIT
2026-04-12T06:00:00Z,BTCFDUSD,SELL,67556.95640455029,67548.80950958692,-1.205929840086672,17656.621234896338,0.26353166022233343,7.062648493958536,true,MARKET
2026-04-12T12:00:00Z,BTCFDUSD,BUY,66627.58009073861,66620.83372486755,-1.0125485364879916,22254.88432077471,0.3321624525488763,0,true,LIMIT
2026-04-12T18:00:00Z,BTCFDUSD,SELL,67473.21557438267,67469.19991764592,-0.5951482677342832,27225.706186787313,0.40635382368339273,0,true,LIMIT
2026-04-13T00:00:00Z,BTCFDUSD,BUY,67573.1925419955,67571.92085349782,-0.18819423055686746,11166.957863575466,0.16667101288918607,0,true,LIMIT
2026-04-13T06:00:00Z,BTCFDUSD,SELL,66554.19667650557,66547.93542944058,-0.9407741927123618,13051.421926837264,0.19479734219160094,5.220568770734905,true,MARKET
2026-04-13T12:00:00Z,BTCFDUSD,BUY,66436.5733872512,66432.03023738156,-0.6838326599351228,31426.534840531258,0.46905275881389935,0,true,LIMIT
2026-04-13T18:00:00Z,BTCFDUSD,SELL,66520.41090252734,66516.24888969961,-0.625674551804686,13250.209478728175,0.19776432057803245,5.300083791491271,true,MARKET
2026-04-14T00:00:00Z,BTCFDUSD,BUY,67515.30119933987,67509.88155481454,-0.8027283340304269,19639.693567105987,0.2931297547329252,0,true,LIMIT
2026-04-14T06:00:00Z,BTCFDUSD,SELL,67496.06371086085,67486.51785798876,-1.4142828999604977,14662.302586457517,0.21884033711130624,5.864921034583007,true,MARKET
2026-04-14T12:00:00Z,BTCFDUSD,BUY,67220.53875889108,67213.23769109778,-1.0861364589010578,10434.634594353933,0.15574081484110347,4.173853837741573,true,MARKET
2026-04-14T18:00:00Z,BTCFDUSD,SELL,67176.49528945402,67168.5830611007,-1.177826904966346,19636.21908878241,0.2930778968474987,0,true,LIMIT
2026-04-15T00:00:00Z,BTCFDUSD,BUY,67473.63450307636,67463.7476251152,-1.4652950050758566,33096.82925313794,0.49398252616623795,0,true,LIMIT
2026-04-15T06:00:00Z,BTCFDUSD,SELL,66891.85333440636,66881.03658627204,-1.617050148133072,8531.942325780366,0.1273424227728413,3.412776930312147,true,MARKET
2026-04-15T12:00:00Z,BTCFDUSD,BUY,66955.35953752277,66950.02795559575,-0.7962890444995283,29551.50826575131,0.441067287548527,0,true,LIMIT
2026-04-15T18:00:00Z,BTCFDUSD,SELL,67487.21034842964,67480.18624598173,-1.0408049779568522,19380.46727832813,0.28926070564668854,7.752186911331253,true,MARKET
2026-04-01T00:00:00Z,ETHFDUSD,BUY,3516.760964993451,3516.4564195169805,-0.8659828731670752,1698.6856831812297,0.48533876662320846,0.6794742732724919,true,MARKET
2026-04-01T06:00:00Z,ETHFDUSD,SELL,3477.065189194604,3476.665266279002,-1.1501737639104692,370.32795249834237,0.10580798642809781,0.14813118099933695,true,MARKET
2026-04-01T12:00:00Z,ETHFDUSD,BUY,3507.8321590161518,3507.4487886068705,-1.092898382540399,772.5726860270396,0.22073505315058276,0,true,LIMIT
2026-04-01T18:00:00Z,ETHFDUSD,SELL,3484.705472737457,3484.292102950557,-1.1862402436419006,1457.7281777058047,0.4164937650588013,0,true,LIMIT
2026-04-02T00:00:00Z,ETHFDUSD,BUY,3467.194220481172,3466.481520970702,-2.0555511608202073,752.839087806545,0.21509688223044143,0.301135635122618,true,MARKET
2026-04-02T06:00:00Z,ETHFDUSD,SELL,3504.934335541476,3504.8406674820835,-0.2672462603432054,737.2101592164605,0.21063147406184585,0.2948840636865842,true,MARKET
2026-04-02T12:00:00Z,ETHFDUSD,BUY,3515.1456611125245,3514.7256275279296,-1.194925118585032,433.6587660464185,0.123902504584691,0,true,LIMIT
2026-04-02T18:00:00Z,ETHFDUSD,SELL,3528.7378188810662,3528.192514775665,-1.5453233801705104,1863.6403086857724,0.5324686596245064,0.745456123474309,true,MARKET
2026-04-03T00:00:00Z,ETHFDUSD,BUY,3501.98226598573,3501.620352880602,-1.0334521355051671,1740.8499277337316,0.49738569363820906,0,true,LIMIT
2026-04-03T06:00:00Z,ETHFDUSD,SELL,3488.3197375473715,3487.9459556913803,-1.071524069218067,1567.5210635890112,0.4478631610254318,0.6270084254356045,true,MARKET
2026-04-03T12:00:00Z,ETHFDUSD,BUY,3469.3596360526053,3468.871156036933,-1.4079832214449481,363.7617483370313,0.10393192809629466,0,true,LIMIT
2026-04-03T18:00:00Z,ETHFDUSD,SELL,3471.2533869344084,3470.8733013660417,-1.0949519553866756,607.8638250293869,0.17367537857982485,0,true,LIMIT
2026-04-04T00:00:00Z,ETHFDUSD,BUY,3509.029669994828,3508.67856341531,-1.0005802530551369,591.0386219642935,0.16886817770408385,0.2364154487857174,true,MARKET
2026-04-04T06:00:00Z,ETHFDUSD,SELL,3477.4022427976224,3477.230835963536,-0.49291632695537624,1542.6903582773832,0.44076867379353807,0.6170761433109533,true,MARKET
2026-04-04T12:00:00Z,ETHFDUSD,BUY,3471.321137614615,3471.1696780056413,-0.43631690347629914,582.8137338060806,0.16651820965888017,0.23312549352243223,true,MARKET
2026-04-04T18:00:00Z,ETHFDUSD,SELL,3532.553196851674,3531.9208675945265,-1.7900063266166872,399.29384357150815,0.11408395530614518,0.15971753742860326,true,MARKET
2026-04-05T00:00:00Z,ETHFDUSD,BUY,3534.852045033698,3534.4080166066606,-1.2561443064103517,268.7474220698095,0.07678497773423128,0.1074989688279238,true,MARKET
2026-04-05T06:00:00Z,ETHFDUSD,SELL,3472.8154780828772,3472.898566582336,0.2392540000571557,995.4283876011702,0.2844081107431915,0,true,LIMIT
2026-04-05T12:00:00Z,ETHFDUSD,BUY,3466.120427388302,3465.427203302824,-2,568.3042199375888,0.1623726342678825,0,true,LIMIT
2026-04-05T18:00:00Z,ETHFDUSD,SELL,3466.9246482395583,3466.4269677787884,-1.4355098863271583,1090.7130701041199,0.3116323057440343,0.436285228041648,true,MARKET
2026-04-06T00:00:00Z,ETHFDUSD,BUY,3476.343233307766,3476.266769588223,-0.2199544590714435,399.366738790446,0.114104782511556,0,true,LIMIT
2026-04-06T06:00:00Z,ETHFDUSD,SELL,3485.9951364853655,3485.3986494653345,-1.7110953879069748,495.9076918449909,0.14168791195571168,0.19836307673799636,true,MARKET
2026-04-06T12:00:00Z,ETHFDUSD,BUY,3481.291779427953,3481.37123472766,0.2282351056482046,1646.559715612758,0.4704456330322166,0,true,LIMIT
2026-04-06T18:00:00Z,ETHFDUSD,SELL,3483.1905515834555,3482.7516218761657,-1.260136937068669,295.59096138737124,0.08445456039639178,0,true,LIMIT
2026-04-07T00:00:00Z,ETHFDUSD,BUY,3473.533646539464,3473.189835313714,-0.9898024914558353,383.42518476047087,0.10955005278870596,0.15337007390418836,true,MARKET
2026-04-07T06:00:00Z,ETHFDUSD,SELL,3527.9277168549743,3527.4148765029495,-1.4536588988898256,1092.1844919781333,0.3120527119937524,0.4368737967912534,true,MARKET
2026-04-07T12:00:00Z,ETHFDUSD,BUY,3484.602020654142,3484.343273606712,-0.7425440434710004,1188.1940052835187,0.33948400150957675,0,true,LIMIT
2026-04-07T18:00:00Z,ETHFDUSD,SELL,3475.241657920815,3474.7048194110907,-1.5447515959100544,1804.1556649187185,0.5154730471196338,0.7216622659674874,true,MARKET
2026-04-08T00:00:00Z,ETHFDUSD,BUY,3519.471135838023,3519.0708859971614,-1.13724427737529,1112.6951026760848,0.3179128864788814,0,true,LIMIT
2026-04-08T06:00:00Z,ETHFDUSD,SELL,3498.8100669603014,3498.542934241885,-0.7634959123348855,184.12163218727545,0.05260618062493584,0.07364865287491018,true,MARKET
2026-04-08T12:00:00Z,ETHFDUSD,BUY,3478.7519459196037,3478.1711003987,-1.669695137605081,473.87677354772825,0.1353933638707795,0,true,LIMIT
2026-04-08T18:00:00Z,ETHFDUSD,SELL,3477.9514982289165,3477.647322013171,-0.8745844095300278,1149.0852758884034,0.32831007882525814,0.4596341103553614,true,MARKET
2026-04-09T00:00:00Z,ETHFDUSD,BUY,3476.0287053944426,3475.590967224097,-1.2593053954542681,315.5988091001864,0.09017108831433897,0,true,LIMIT
2026-04-09T06:00:00Z,ETHFDUSD,SELL,3497.20541374351,3497.086719468076,-0.33939749426170485,1328.0559918073523,0.37944456908781493,0.5312223967229409,true,MARKET
2026-04-09T12:00:00Z,ETHFDUSD,BUY,3515.4422587972103,3515.0545861452324,-1.102770642891694,1467.1001256694035,0.41917146447697246,0.5868400502677614,true,MARKET
2026-04-09T18:00:00Z,ETHFDUSD,SELL,3525.274506688787,3524.5479182172535,-2.061083385577368,998.2029939696861,0.2852008554199103,0.39928119758787445,true,MARKET
2026-04-10T00:00:00Z,ETHFDUSD,BUY,3465.7851087980694,3465.3777069493376,-1.1754965641040585,1723.2916563066049,0.49236904465903,0,true,LIMIT
2026-04-10T06:00:00Z,ETHFDUSD,SELL,3504.401284927528,3504.0186757897086,-1.0917960208066464,1143.453516544042,0.32670100472686914,0.45738140661761684,true,MARKET
2026-04-10T12:00:00Z,ETHFDUSD,BUY,3494.820391510129,3494.478735253801,-0.9776074820844849,1784.4556199399683,0.509844462839991,0,true,LIMIT
2026-04-10T18:00:00Z,ETHFDUSD,SELL,3501.572529350891,3501.0831584114644,-1.397574761980392,1050.6773363695688,0.30019352467701965,0.42027093454782755,true,MARKET
2026-04-11T00:00:00Z,ETHFDUSD,BUY,3486.595854774187,3486.514637381098,-0.2329418047626317,278.79958440363714,0.0796570241153249,0,true,LIMIT
2026-04-11T06:00:00Z,ETHFDUSD,SELL,3524.4280990633415,3523.7822885999435,-1.8323837094860052,347.09796125721067,0.09917084607348876,0,true,LIMIT
2026-04-11T12:00:00Z,ETHFDUSD,BUY,3529.3510850293237,3529.205970707734,-0.4111643134773304,1830.4024821591454,0.5229721377597558,0,true,LIMIT
2026-04-11T18:00:00Z,ETHFDUSD,SELL,3534.874085451471,3534.5153844158544,-1.0147491167869238,1897.8786114925304,0.5422510318550087,0,true,LIMIT
2026-04-12T00:00:00Z,ETHFDUSD,BUY,3477.4676913671647,3477.000503211084,-1.3434723124555061,1519.7762954644993,0.4342217987041427,0.6079105181857998,true,MARKET
2026-04-12T06:00:00Z,ETHFDUSD,SELL,3479.9295644073463,3479.606515761659,-0.9283194952887485,1283.436296256752,0.3666960846447863,0,true,LIMIT
2026-04-12T12:00:00Z,ETHFDUSD,BUY,3497.2116735832296,3496.512231248513,-2,1838.8140567990447,0.5253754447997271,0,true,LIMIT
2026-04-12T18:00:00Z,ETHFDUSD,SELL,3525.361812792124,3524.913994780553,-1.2702753230781592,502.9293677629751,0.14369410507513575,0.20117174710519006,true,MARKET
2026-04-13T00:00:00Z,ETHFDUSD,BUY,3478.862712956017,3478.4941410897823,-1.059460796949615,248.18823382103028,0.07091092394886579,0.09927529352841212,true,MARKET
2026-04-13T06:00:00Z,ETHFDUSD,SELL,3507.835161666326,3507.313408125866,-1.4873946933467794,1308.6395884920826,0.37389702528345214,0.523455835396833,true,MARKET
2026-04-13T12:00:00Z,ETHFDUSD,BUY,3524.1888190652135,3523.886044662069,-0.8591321824383618,486.573792838929,0.13902108366826543,0,true,LIMIT
2026-04-13T18:00:00Z,ETHFDUSD,SELL,3511.946564192242,3511.4348185807303,-1.4571566000734764,1359.2241327130964,0.38834975220374185,0,true,LIMIT
2026-04-14T00:00:00Z,ETHFDUSD,BUY,3488.9227321200806,3488.4814621868027,-1.2647741642868702,1022.3351040808834,0.29209574402310956,0,true,LIMIT
2026-04-14T06:00:00Z,ETHFDUSD,SELL,3514.610197725528,3514.0302898692084,-1.6499919584112912,236.07016675246248,0.06744861907213213,0.094428066700985,true,MARKET
2026-04-14T12:00:00Z,ETHFDUSD,BUY,3531.1437417481293,3530.506828163269,-1.8037033648052816,1218.2169413267275,0.34806198323620785,0,true,LIMIT
2026-04-14T18:00:00Z,ETHFDUSD,SELL,3491.8866179494867,3491.6390163007977,-0.7090769998551627,993.9915614380021,0.28399758898228633,0.39759662457520084,true,MARKET
2026-04-15T00:00:00Z,ETHFDUSD,BUY,3495.3165498848175,3495.027151653813,-0.8279600055514453,1288.1260793589836,0.3680360226739953,0.5152504317435934,true,MARKET
2026-04-15T06:00:00Z,ETHFDUSD,SELL,3511.8964955440906,3511.4520665516834,-1.265495702880212,562.8041154001369,0.16080117582861053,0.22512164616005476,true,MARKET
2026-04-15T12:00:00Z,ETHFDUSD,BUY,3521.389541649495,3520.697148820881,-1.9662488924469046,1134.8784065231266,0.3242509732923219,0,true,LIMIT
2026-04-15T18:00:00Z,ETHFDUSD,SELL,3498.666274699768,3498.2521930001617,-1.1835415758313035,1563.5585372126272,0.44673101063217924,0.6254234148850509,true,MARKET
2026-04-16T00:00:00Z,ETHFDUSD,BUY,3518.515669074217,3518.4694055498394,-0.13148591260742393,497.8891531885531,0.14225404376815803,0,true,LIMIT
2026-04-16T06:00:00Z,ETHFDUSD,SELL,3511.9792364601035,3511.539017064698,-1.25347949337427,1823.687073966409,0.5210534497046883,0.7294748295865636,true,MARKET
2026-04-16T12:00:00Z,ETHFDUSD,BUY,3472.9942315786207,3472.7760073764703,-0.6283459965648726,1213.8074289940316,0.3468021225697233,0,true,LIMIT
2026-04-16T18:00:00Z,ETHFDUSD,SELL,3530.1093130533436,3529.810953578856,-0.8451848031577136,1652.08585949932,0.47202453128551997,0.6608343437997279,true,MARKET
2026-04-17T00:00:00Z,ETHFDUSD,BUY,3505.4408028565495,3505.239162950001,-0.5752198307954747,1198.7050303685626,0.34248715153387504,0.47948201214742503,true,MARKET
2026-04-17T06:00:00Z,ETHFDUSD,SELL,3508.4256542533444,3508.124001742053,-0.8597945090423069,903.0743013799232,0.25802122896569235,0,true,LIMIT
2026-04-17T12:00:00Z,ETHFDUSD,BUY,3520.080239358701,3519.6416646602806,-1.2459224466437604,1549.302501415688,0.44265785754733944,0,true,LIMIT
2026-04-17T18:00:00Z,ETHFDUSD,SELL,3512.997370974939,3512.23277483633,-2.1764779698564922,1272.9921809570142,0.36371205170200405,0.5091968723828056,true,MARKET
2026-04-18T00:00:00Z,ETHFDUSD,BUY,3477.3729134390605,3477.1106753934214,-0.7541269002978955,1181.7967714838405,0.33765622042395443,0.4727187085935362,true,MARKET
2026-04-18T06:00:00Z,ETHFDUSD,SELL,3482.511286624353,3481.9088467773777,-1.7299006302980477,1377.3385689704521,0.3935253054201292,0.5509354275881809,true,MARKET
2026-04-18T12:00:00Z,ETHFDUSD,BUY,3532.5591435744427,3532.187126017674,-1.0531106250420839,558.2325898234291,0.1594950256638369,0.22329303592937164,true,MARKET
2026-04-18T18:00:00Z,ETHFDUSD,SELL,3514.7854008002573,3514.300225455286,-1.3803839769583626,1465.6525405767015,0.41875786873620047,0.5862610162306806,true,MARKET
2026-04-01T00:00:00Z,SOLFDUSD,BUY,179.71298472314777,179.67654191144175,-2.027834091240651,22.116280876783186,0.12286822709323993,0,true,LIMIT
2026-04-01T06:00:00Z,SOLFDUSD,SELL,179.56540697953443,179.5383857491768,-1.5048126926092966,96.78441776012033,0.5376912097784463,0.038713767104048134,true,MARKET
2026-04-01T12:00:00Z,SOLFDUSD,BUY,181.59362712538032,181.5639567109804,-1.633890730066767,21.8951053925163,0.12163947440286833,0,true,LIMIT
2026-04-01T18:00:00Z,SOLFDUSD,SELL,181.69699069612503,181.67512875751123,-1.2032086238761872,81.59169727642973,0.45328720709127623,0.03263667891057189,true,MARKET
2026-04-02T00:00:00Z,SOLFDUSD,BUY,181.63367477988714,181.60708241008106,-1.464066057040839,79.23930112700289,0.4402183395944605,0,true,LIMIT
2026-04-02T06:00:00Z,SOLFDUSD,SELL,181.7414544985571,181.6879694412226,-2.9429200664233486,88.70628192913436,0.4928126773840798,0.03548251277165375,true,MARKET
2026-04-02T12:00:00Z,SOLFDUSD,BUY,179.90860468198974,179.87211981727543,-2.0279666322129843,65.931129355952,0.36628405197751107,0,true,LIMIT
2026-04-02T18:00:00Z,SOLFDUSD,SELL,178.38800471814636,178.35047574875367,-2.103783236545818,20.934378188994785,0.11630210104997103,0.008373751275597915,true,MARKET
2026-04-03T00:00:00Z,SOLFDUSD,BUY,178.6937164732802,178.65544829750084,-2.1415512830917534,45.37639276347594,0.25209107090819965,0,true,LIMIT
2026-04-03T06:00:00Z,SOLFDUSD,SELL,181.4731690138788,181.44443489508967,-1.5833811105658415,93.84673964740436,0.5213707758189131,0.037538695858961746,true,MARKET
2026-04-03T12:00:00Z,SOLFDUSD,BUY,181.23387898009298,181.20251919768808,-1.7303487946826208,79.85516848550114,0.44363982491945075,0,true,LIMIT
2026-04-03T18:00:00Z,SOLFDUSD,SELL,180.34535955361358,180.30000611704412,-2.514810288532976,57.70237594734138,0.32056875526300765,0,true,LIMIT
2026-04-04T00:00:00Z,SOLFDUSD,BUY,181.21182162136967,181.17697382789663,-1.9230419495384001,82.03857874348276,0.45576988190823753,0.032815431497393105,true,MARKET
2026-04-04T06:00:00Z,SOLFDUSD,SELL,180.272214121869,180.2276410695506,-2.472541458235023,10.198959603400326,0.05666088668555736,0,true,LIMIT
2026-04-04T12:00:00Z,SOLFDUSD,BUY,178.29262619596295,178.2519547078639,-2.2811649010305204,19.409744519217572,0.10783191399565317,0,true,LIMIT
2026-04-04T18:00:00Z,SOLFDUSD,SELL,181.55199577937847,181.50490324883756,-2.593886690076351,33.816254626739045,0.18786808125966137,0.01352650185069562,true,MARKET
2026-04-05T00:00:00Z,SOLFDUSD,BUY,181.1076778580606,181.08761057510856,-1.1080304926549884,67.52493807774601,0.3751385448763668,0,true,LIMIT
2026-04-05T06:00:00Z,SOLFDUSD,SELL,179.47528461799286,179.42800393842515,-2.634383874546259,80.17964033189091,0.44544244628828283,0.032071856132756364,true,MARKET
2026-04-05T12:00:00Z,SOLFDUSD,BUY,179.0386515849057,178.99797826152144,-2.2717621599688274,71.48307885267828,0.3971282158482126,0,true,LIMIT
2026-04-05T18:00:00Z,SOLFDUSD,SELL,181.01977025736818,180.98739846718777,-1.7883013625742679,82.83797312262541,0.4602109617923634,0.033135189249050165,true,MARKET
2026-04-06T00:00:00Z,SOLFDUSD,BUY,181.04237072697128,181.0110945898719,-1.7275589672071188,65.13166165909263,0.36184256477273685,0,true,LIMIT
2026-04-06T06:00:00Z,SOLFDUSD,SELL,181.2400802502043,181.1891501078965,-2.8100926813476588,12.975698266625413,0.0720872125923634,0.005190279306650165,true,MARKET
2026-04-06T12:00:00Z,SOLFDUSD,BUY,179.69017455890094,179.64419334381748,-2.5589164903601587,24.75688910753338,0.13753827281962988,0,true,LIMIT
2026-04-06T18:00:00Z,SOLFDUSD,SELL,181.7258493940357,181.69710461246507,-1.5817662521037985,78.43147641473291,0.43573042452629396,0.031372590565893164,true,MARKET
2026-04-07T00:00:00Z,SOLFDUSD,BUY,181.70026410635742,181.66701811828318,-1.8297160016667269,13.775561858683227,0.07653089921490681,0,true,LIMIT
2026-04-07T06:00:00Z,SOLFDUSD,SELL,181.27751950285602,181.24165905652228,-1.9782070293154779,22.61011834582511,0.12561176858791728,0.009044047338330044,true,MARKET
2026-04-07T12:00:00Z,SOLFDUSD,BUY,180.8363332883705,180.79812267376857,-2.112994325149322,58.90759472751242,0.32726441515284677,0,true,LIMIT
2026-04-07T18:00:00Z,SOLFDUSD,SELL,180.49410166961582,180.45003233633835,-2.441594094755809,45.814613623293134,0.2545256312405174,0.018325845449317254,true,MARKET
2026-04-08T00:00:00Z,SOLFDUSD,BUY,180.1293770428959,180.08913998467432,-2.2337865639750474,75.03243631681651,0.41684686842675844,0,true,LIMIT
2026-04-08T06:00:00Z,SOLFDUSD,SELL,181.47339773535384,181.42891459057276,-2.45122124433684,58.61308459887926,0.32562824777155147,0,true,LIMIT
2026-04-08T12:00:00Z,SOLFDUSD,BUY,178.66996048910903,178.65276896428927,-0.9621944714538553,46.927006176613915,0.2607055898700773,0.018770802470645567,true,MARKET
2026-04-08T18:00:00Z,SOLFDUSD,SELL,181.009263945163,180.98375776390446,-1.4091091639529774,45.705465612980625,0.2539192534054479,0.01828218624519225,true,MARKET
2026-04-09T00:00:00Z,SOLFDUSD,BUY,179.3503838881761,179.3126587240619,-2.1034336975682715,92.98585167280271,0.516588064848904,0.037194340669121084,true,MARKET
