vl,universe,window,bar_idx,equity
47,LargeCaps5,0,85,3.432477
47,LargeCaps5,0,90,3.432477
47,LargeCaps5,0,95,4.822486
47,LargeCaps5,1,0,1.000000
47,LargeCaps5,1,5,1.000000
47,LargeCaps5,1,10,1.000000
47,LargeCaps5,1,15,1.000000
47,LargeCaps5,1,20,1.000000
47,LargeCaps5,1,25,1.000000
47,LargeCaps5,1,30,1.000000
47,LargeCaps5,1,35,0.994667
47,LargeCaps5,1,40,0.862424
47,LargeCaps5,1,45,0.862424
47,LargeCaps5,1,50,0.862424
47,LargeCaps5,1,55,0.862424
47,LargeCaps5,1,60,0.862424
47,LargeCaps5,1,65,0.831743
47,LargeCaps5,1,70,0.831743
47,LargeCaps5,1,75,0.831743
47,LargeCaps5,1,80,0.890935
47,LargeCaps5,1,85,0.818361
47,LargeCaps5,1,90,0.818361
47,LargeCaps5,1,95,0.818361
47,LargeCaps5,1,100,0.818361
47,LargeCaps5,1,105,0.818361
47,LargeCaps5,1,110,0.818361
47,LargeCaps5,1,115,0.818361
47,LargeCaps5,1,120,0.818361
47,LargeCaps5,1,125,0.818361
47,LargeCaps5,1,130,0.818361
47,LargeCaps5,1,135,0.783238
47,LargeCaps5,1,140,0.738323
47,LargeCaps5,1,145,0.738323
47,LargeCaps5,1,147,0.738323
47,LargeCaps5,2,0,1.000000
47,LargeCaps5,2,5,1.000000
47,LargeCaps5,2,10,0.859657
47,LargeCaps5,2,15,0.859657
47,LargeCaps5,2,20,0.859657
47,LargeCaps5,2,25,0.978345
47,LargeCaps5,2,30,0.978345
47,LargeCaps5,2,35,0.978345
47,LargeCaps5,2,40,1.098633
47,LargeCaps5,2,45,1.098633
47,LargeCaps5,2,50,1.098633
47,LargeCaps5,2,55,1.098633
47,LargeCaps5,2,60,1.098633
47,LargeCaps5,2,65,1.098633
47,LargeCaps5,2,70,1.033036
47,LargeCaps5,2,75,1.273949
47,LargeCaps5,2,80,0.768933
47,LargeCaps5,2,85,0.768933
47,LargeCaps5,2,90,0.768933
47,LargeCaps5,2,95,0.768933
47,LargeCaps5,2,100,0.768933
47,LargeCaps5,2,105,1.041369
47,LargeCaps5,2,109,0.911411
47,LargeCaps5,3,0,1.000000
47,LargeCaps5,3,5,0.992395
47,LargeCaps5,3,10,1.496097
47,LargeCaps5,3,15,1.782871
47,LargeCaps5,3,20,2.109094
47,LargeCaps5,3,25,2.109094
47,LargeCaps5,3,30,1.905607
47,LargeCaps5,3,35,2.350711
47,LargeCaps5,3,40,4.057023
47,LargeCaps5,3,45,4.057023
47,LargeCaps5,3,50,4.057023
47,LargeCaps5,3,55,4.057023
47,LargeCaps5,3,60,4.057023
47,LargeCaps5,3,65,4.057023
47,LargeCaps5,3,70,3.557633
47,LargeCaps5,3,75,3.557633
47,LargeCaps5,3,80,3.557633
47,LargeCaps5,3,85,3.557633
47,LargeCaps5,3,90,3.557633
47,LargeCaps5,3,95,3.557633
47,LargeCaps5,3,100,3.557633
47,LargeCaps5,3,103,3.557633
47,LargeCaps5,4,0,1.000000
47,LargeCaps5,4,5,1.106238
47,LargeCaps5,4,10,1.364031
47,LargeCaps5,4,15,1.325165
47,LargeCaps5,4,20,1.428281
47,LargeCaps5,4,25,1.291982
47,LargeCaps5,4,30,1.291982
47,LargeCaps5,4,35,1.291982
47,LargeCaps5,4,40,1.291982
47,LargeCaps5,4,45,1.291982
47,LargeCaps5,4,50,1.291982
47,LargeCaps5,4,55,1.291982
47,LargeCaps5,4,60,1.291982
47,LargeCaps5,4,65,1.291982
47,LargeCaps5,4,70,1.291982
47,LargeCaps5,4,75,1.495860
47,LargeCaps5,4,80,1.495860
47,LargeCaps5,4,85,1.427171
47,LargeCaps5,4,90,1.427171
47,LargeCaps5,4,95,1.427171
47,LargeCaps5,4,100,1.427171
47,LargeCaps5,4,105,1.427171
47,LargeCaps5,4,110,1.427171
47,LargeCaps5,4,114,1.688047
47,LargeCaps5,5,0,1.000000
47,LargeCaps5,5,5,1.000000
47,LargeCaps5,5,10,1.000000
47,LargeCaps5,5,15,1.000000
47,LargeCaps5,5,20,1.037412
47,LargeCaps5,5,25,1.318547
47,LargeCaps5,5,30,1.158591
47,LargeCaps5,5,35,1.158591
47,LargeCaps5,5,40,1.158591
47,LargeCaps5,5,45,1.158591
47,LargeCaps5,5,50,1.158591
47,LargeCaps5,5,55,1.158591
47,LargeCaps5,5,60,1.033498
47,LargeCaps5,5,65,1.309730
47,LargeCaps5,5,70,1.389582
47,LargeCaps5,5,75,1.389582
47,LargeCaps5,5,80,1.389582
47,LargeCaps5,5,85,1.389582
47,LargeCaps5,5,90,1.389582
47,LargeCaps5,5,95,1.188676
47,LargeCaps5,5,100,1.188676
47,LargeCaps5,5,105,1.188676
47,LargeCaps5,5,110,1.111766
47,LargeCaps5,5,115,1.111766
47,LargeCaps5,5,120,1.214138
47,LargeCaps5,5,125,1.119036
47,LargeCaps5,5,130,1.119036
47,LargeCaps5,5,132,1.091759
47,Legacy3,0,0,1.000000
47,Legacy3,0,5,1.394578
47,Legacy3,0,10,1.139433
47,Legacy3,0,15,1.139433
47,Legacy3,0,20,1.099008
47,Legacy3,0,25,1.345597
47,Legacy3,0,30,1.345597
47,Legacy3,0,35,1.345597
47,Legacy3,0,40,1.238502
47,Legacy3,0,45,1.461237
47,Legacy3,0,50,1.461237
47,Legacy3,0,55,1.461237
47,Legacy3,0,60,1.832321
47,Legacy3,0,65,2.209990
47,Legacy3,0,68,2.916214
47,Legacy3,1,0,1.000000
47,Legacy3,1,5,0.813849
47,Legacy3,1,10,0.829946
47,Legacy3,1,15,0.829946
47,Legacy3,1,20,0.735813
47,Legacy3,1,25,0.735813
47,Legacy3,1,30,0.735813
47,Legacy3,1,35,0.735813
47,Legacy3,1,40,0.735813
47,Legacy3,1,45,0.672389
47,Legacy3,1,50,0.950405
47,Legacy3,1,55,0.950405
47,Legacy3,1,60,1.097666
47,Legacy3,1,65,1.146013
47,Legacy3,1,70,1.146013
47,Legacy3,1,75,1.146013
47,Legacy3,1,80,1.146013
47,Legacy3,1,85,1.165861
47,Legacy3,1,90,1.305066
47,Legacy3,1,95,1.368819
47,Legacy3,1,100,1.290324
47,Legacy3,1,105,1.290324
47,Legacy3,1,107,1.290324
47,Legacy3,2,0,1.000000
47,Legacy3,2,5,0.970329
47,Legacy3,2,10,0.970329
47,Legacy3,2,15,0.943754
47,Legacy3,2,20,1.035325
47,Legacy3,2,25,1.035325
47,Legacy3,2,30,1.035325
47,Legacy3,2,35,0.905029
47,Legacy3,2,40,0.905029
47,Legacy3,2,45,0.905029
47,Legacy3,2,50,0.905029
47,Legacy3,2,55,0.905029
47,Legacy3,2,60,0.905029
47,Legacy3,2,65,0.905029
47,Legacy3,2,70,0.767165
47,Legacy3,2,75,0.785741
47,Legacy3,2,80,1.726574
47,Legacy3,2,85,1.726574
47,Legacy3,2,90,1.726574
47,Legacy3,2,95,1.409025
47,Legacy3,2,100,1.609155
47,Legacy3,2,105,1.592580
47,Legacy3,2,106,1.670108
47,Legacy3,3,0,1.000000
47,Legacy3,3,5,0.992395
47,Legacy3,3,10,1.086961
47,Legacy3,3,15,1.262964
47,Legacy3,3,20,1.262964
47,Legacy3,3,25,1.141112
47,Legacy3,3,30,1.141112
47,Legacy3,3,35,1.015996
47,Legacy3,3,40,1.015996
47,Legacy3,3,45,0.583631
47,Legacy3,3,50,0.583631
47,Legacy3,3,55,0.583631
47,Legacy3,3,60,0.583631
47,Legacy3,3,65,0.511790
47,Legacy3,3,70,0.511790
47,Legacy3,3,75,0.511790
47,Legacy3,3,80,0.511790
47,Legacy3,3,85,0.511790
47,Legacy3,3,90,0.511790
47,Legacy3,3,93,0.479120
47,Legacy3,4,0,1.000000
47,Legacy3,4,5,1.106238
47,Legacy3,4,10,0.902824
47,Legacy3,4,15,0.902824
47,Legacy3,4,20,0.771772
47,Legacy3,4,25,0.815541
47,Legacy3,4,30,0.788783
47,Legacy3,4,35,0.789270
47,Legacy3,4,40,0.789270
47,Legacy3,4,45,0.789270
47,Legacy3,4,50,0.789270
47,Legacy3,4,55,0.789270
47,Legacy3,4,60,0.789270
47,Legacy3,4,65,0.789270
47,Legacy3,4,70,0.783271
47,Legacy3,4,75,0.783271
47,Legacy3,4,80,0.783271
47,Legacy3,4,85,0.783271
47,Legacy3,4,90,0.783271
47,Legacy3,4,95,0.619113
47,Legacy3,4,100,0.619113
47,Legacy3,4,105,0.619113
47,Legacy3,4,110,0.619113
47,Legacy3,4,115,0.619113
47,Legacy3,4,120,0.655551
47,Legacy3,5,0,1.000000
47,Legacy3,5,5,0.859497
47,Legacy3,5,10,0.859497
47,Legacy3,5,15,0.789449
47,Legacy3,5,20,0.782814
47,Legacy3,5,25,0.782814
47,Legacy3,5,30,0.782814
47,Legacy3,5,35,0.716200
47,Legacy3,5,40,0.716200
47,Legacy3,5,45,0.879519
47,Legacy3,5,50,0.742796
47,Legacy3,5,55,0.742796
47,Legacy3,5,60,0.742796
47,Legacy3,5,65,0.620551
47,Legacy3,5,70,0.620551
47,Legacy3,5,75,0.580400
47,Legacy3,5,80,0.580400
47,Legacy3,5,85,0.580400
47,Legacy3,5,90,0.456950
47,Legacy3,5,95,0.456950
47,Legacy3,5,100,0.456950
47,Legacy3,5,103,0.517543
47,LowVolume5,0,0,1.000000
47,LowVolume5,0,5,1.394578
47,LowVolume5,0,10,1.139433
47,LowVolume5,0,15,1.139433
47,LowVolume5,0,20,1.099008
47,LowVolume5,0,25,1.398229
47,LowVolume5,0,30,1.383358
47,LowVolume5,0,35,1.397326
47,LowVolume5,0,40,2.319186
47,LowVolume5,0,45,1.921317
47,LowVolume5,0,50,1.614084
47,LowVolume5,0,55,1.969593
47,LowVolume5,0,60,1.969593
47,LowVolume5,0,65,2.011513
47,LowVolume5,0,68,2.668905
47,LowVolume5,1,0,1.000000
47,LowVolume5,1,5,0.929906
47,LowVolume5,1,10,0.906637
47,LowVolume5,1,15,0.803806
47,LowVolume5,1,20,0.803806
47,LowVolume5,1,25,0.803806
47,LowVolume5,1,30,0.803806
47,LowVolume5,1,35,0.803806
47,LowVolume5,1,40,0.734521
47,LowVolume5,1,45,1.038227
47,LowVolume5,1,50,1.038227
47,LowVolume5,1,55,1.282143
47,LowVolume5,1,60,1.282143
47,LowVolume5,1,65,1.282143
47,LowVolume5,1,70,1.282143
47,LowVolume5,1,75,1.304348
47,LowVolume5,1,80,1.110810
47,LowVolume5,1,85,1.110810
47,LowVolume5,1,90,1.019866
47,LowVolume5,1,93,0.890051
47,LowVolume5,2,0,1.000000
47,LowVolume5,2,5,0.970329
47,LowVolume5,2,10,0.947741
47,LowVolume5,2,15,0.957697
47,LowVolume5,2,20,1.606270
47,LowVolume5,2,25,1.606270
47,LowVolume5,2,30,1.606270
47,LowVolume5,2,35,1.606270
47,LowVolume5,2,40,1.606270
47,LowVolume5,2,45,1.606270
47,LowVolume5,2,50,1.606270
47,LowVolume5,2,55,1.440588
47,LowVolume5,2,60,1.361585
47,LowVolume5,2,65,1.456496
47,LowVolume5,2,70,2.777812
47,LowVolume5,2,75,3.036974
47,LowVolume5,2,80,3.036974
47,LowVolume5,2,85,3.036974
47,LowVolume5,2,90,7.198037
47,LowVolume5,3,0,1.000000
47,LowVolume5,3,5,1.000000
47,LowVolume5,3,10,1.962264
47,LowVolume5,3,15,2.679960
47,LowVolume5,3,20,2.421550
47,LowVolume5,3,25,1.822489
47,LowVolume5,3,30,1.238487
47,LowVolume5,3,35,1.238487
47,LowVolume5,3,40,1.238487
47,LowVolume5,3,45,1.238487
47,LowVolume5,3,50,1.238487
47,LowVolume5,3,55,1.525539
47,LowVolume5,3,60,1.525539
47,LowVolume5,3,65,1.982964
47,LowVolume5,3,70,3.616668
47,LowVolume5,3,75,3.616668
47,LowVolume5,3,80,3.616668
47,LowVolume5,3,84,3.385796
47,LowVolume5,4,0,1.000000
47,LowVolume5,4,5,0.888733
47,LowVolume5,4,10,0.567433
47,LowVolume5,4,15,0.567433
47,LowVolume5,4,20,0.567433
47,LowVolume5,4,25,0.485065
47,LowVolume5,4,30,0.485065
47,LowVolume5,4,35,0.513966
47,LowVolume5,4,40,0.513966
47,LowVolume5,4,45,0.513966
47,LowVolume5,4,50,0.375703
47,LowVolume5,4,55,0.375703
47,LowVolume5,4,60,0.375703
47,LowVolume5,4,65,0.375703
47,LowVolume5,4,70,0.375703
47,LowVolume5,4,75,0.375703
47,LowVolume5,4,80,0.372847
47,LowVolume5,4,85,0.462551
47,LowVolume5,4,90,0.462551
47,LowVolume5,4,95,0.462551
47,LowVolume5,4,100,0.462551
47,LowVolume5,4,105,0.383207
47,LowVolume5,4,110,0.383207
47,LowVolume5,4,115,0.383207
47,LowVolume5,4,120,0.383207
47,LowVolume5,4,125,0.383207
47,LowVolume5,4,130,0.383207
47,LowVolume5,4,133,0.299217
47,LowVolume5,5,0,1.000000
47,LowVolume5,5,5,0.763764
47,LowVolume5,5,10,0.763764
47,LowVolume5,5,15,0.763764
47,LowVolume5,5,20,0.763764
47,LowVolume5,5,25,0.577303
47,LowVolume5,5,30,0.438288
47,LowVolume5,5,35,0.509822
47,LowVolume5,5,40,0.468409
47,LowVolume5,5,45,0.462557
47,LowVolume5,5,50,0.312497
47,LowVolume5,5,55,0.234866
47,LowVolume5,5,60,0.234866
47,LowVolume5,5,65,0.216030
47,LowVolume5,5,70,0.216030
47,LowVolume5,5,75,0.216030
47,LowVolume5,5,80,0.216030
47,LowVolume5,5,85,0.216030
47,LowVolume5,5,90,0.216030
47,LowVolume5,5,95,0.309009
47,LowVolume5,5,100,0.309009
47,LowVolume5,5,102,0.296977
47,OldGuard4,0,0,1.000000
47,OldGuard4,0,5,1.000000
47,OldGuard4,0,10,1.000000
47,OldGuard4,0,15,1.000000
47,OldGuard4,0,20,1.000000
47,OldGuard4,0,25,1.000000
47,OldGuard4,0,30,1.000000
47,OldGuard4,0,35,1.000000
47,OldGuard4,0,40,1.000000
47,OldGuard4,0,45,1.195257
47,OldGuard4,0,50,1.195257
47,OldGuard4,0,55,1.073435
47,OldGuard4,0,60,1.266483
47,OldGuard4,0,65,1.094502
47,OldGuard4,0,70,2.216837
47,OldGuard4,0,75,2.216837
47,OldGuard4,0,80,2.216837
47,OldGuard4,0,85,3.279399
47,OldGuard4,0,88,4.327364
47,OldGuard4,1,0,1.000000
47,OldGuard4,1,5,0.889053
47,OldGuard4,1,10,0.889053
47,OldGuard4,1,15,0.649536
47,OldGuard4,1,20,0.575865
47,OldGuard4,1,25,0.575865
47,OldGuard4,1,30,0.575865
47,OldGuard4,1,35,0.575865
47,OldGuard4,1,40,0.575865
47,OldGuard4,1,45,0.575865
47,OldGuard4,1,50,0.575865
47,OldGuard4,1,55,0.575865
47,OldGuard4,1,60,0.793861
47,OldGuard4,1,65,0.766193
47,OldGuard4,1,70,0.766193
47,OldGuard4,1,75,0.673807
47,OldGuard4,1,80,0.673807
47,OldGuard4,1,85,0.673807
47,OldGuard4,1,90,0.673807
47,OldGuard4,1,95,0.673807
47,OldGuard4,1,100,0.585411
47,OldGuard4,1,105,0.498548
47,OldGuard4,1,110,0.492916
47,OldGuard4,1,115,0.492916
47,OldGuard4,1,120,0.492916
47,OldGuard4,2,0,1.000000
47,OldGuard4,2,5,1.000000
47,OldGuard4,2,10,1.000000
47,OldGuard4,2,15,1.000000
47,OldGuard4,2,20,1.000000
47,OldGuard4,2,25,0.972612
47,OldGuard4,2,30,1.066983
47,OldGuard4,2,35,1.066983
47,OldGuard4,2,40,1.066983
47,OldGuard4,2,45,0.932703
47,OldGuard4,2,50,0.932703
47,OldGuard4,2,55,0.932703
47,OldGuard4,2,60,0.932703
47,OldGuard4,2,65,0.932703
47,OldGuard4,2,70,0.932703
47,OldGuard4,2,75,0.932703
47,OldGuard4,2,80,0.790623
47,OldGuard4,2,85,0.809767
47,OldGuard4,2,90,1.779369
47,OldGuard4,2,95,1.779369
47,OldGuard4,2,100,1.779369
47,OldGuard4,2,105,1.452110
47,OldGuard4,2,110,1.658360
47,OldGuard4,2,115,1.641277
47,OldGuard4,2,116,1.721176
47,OldGuard4,3,0,1.000000
47,OldGuard4,3,5,0.992395
47,OldGuard4,3,10,1.086961
47,OldGuard4,3,15,1.262964
47,OldGuard4,3,20,1.262964
47,OldGuard4,3,25,1.141112
47,OldGuard4,3,30,1.141112
47,OldGuard4,3,35,1.015996
47,OldGuard4,3,40,1.015996
47,OldGuard4,3,45,0.583631
47,OldGuard4,3,50,0.583631
47,OldGuard4,3,55,0.583631
47,OldGuard4,3,60,0.583631
47,OldGuard4,3,65,0.511790
47,OldGuard4,3,70,0.511790
47,OldGuard4,3,75,0.511790
47,OldGuard4,3,80,0.511790
47,OldGuard4,3,85,0.511790
47,OldGuard4,3,90,0.511790
47,OldGuard4,3,93,0.479120
47,OldGuard4,4,0,1.000000
47,OldGuard4,4,5,1.106238
47,OldGuard4,4,10,0.902824
47,OldGuard4,4,15,0.902824
47,OldGuard4,4,20,0.771772
47,OldGuard4,4,25,0.815541
47,OldGuard4,4,30,0.788783
47,OldGuard4,4,35,0.789270
47,OldGuard4,4,40,0.789270
47,OldGuard4,4,45,0.789270
47,OldGuard4,4,50,0.789270
47,OldGuard4,4,55,0.789270
47,OldGuard4,4,60,0.789270
47,OldGuard4,4,65,0.789270
47,OldGuard4,4,70,0.783271
47,OldGuard4,4,75,0.783271
47,OldGuard4,4,80,0.783271
47,OldGuard4,4,85,0.783271
47,OldGuard4,4,90,0.783271
47,OldGuard4,4,95,0.619113
47,OldGuard4,4,100,0.619113
47,OldGuard4,4,105,0.619113
47,OldGuard4,4,110,0.619113
47,OldGuard4,4,115,0.619113
47,OldGuard4,4,120,0.655551
47,OldGuard4,5,0,1.000000
47,OldGuard4,5,5,0.859497
47,OldGuard4,5,10,0.859497
47,OldGuard4,5,15,0.789449
47,OldGuard4,5,20,0.649665
47,OldGuard4,5,25,0.649665
47,OldGuard4,5,30,1.128330
47,OldGuard4,5,35,1.128330
47,OldGuard4,5,40,1.014595
47,OldGuard4,5,45,0.856874
47,OldGuard4,5,50,0.856874
47,OldGuard4,5,55,0.856874
47,OldGuard4,5,60,0.715855
47,OldGuard4,5,65,0.715855
47,OldGuard4,5,70,0.669538
47,OldGuard4,5,75,0.669538
47,OldGuard4,5,80,0.669538
47,OldGuard4,5,85,0.527128
47,OldGuard4,5,90,0.527128
47,OldGuard4,5,95,0.527128
47,OldGuard4,5,98,0.597027
48,Base5,0,0,1.000000
48,Base5,0,5,1.240081
48,Base5,0,10,0.746117
48,Base5,0,15,0.746117
48,Base5,0,20,0.746117
48,Base5,0,25,0.746117
48,Base5,0,30,0.746117
48,Base5,0,35,0.656735
48,Base5,0,40,0.588750
48,Base5,0,45,0.588750
48,Base5,0,50,0.588750
48,Base5,0,55,0.588750
48,Base5,0,60,0.746444
48,Base5,0,65,2.712578
48,Base5,0,70,3.327457
48,Base5,0,75,3.327457
48,Base5,0,80,3.854288
48,Base5,0,85,3.432477
48,Base5,0,90,3.432477
48,Base5,0,95,4.822486
48,Base5,1,0,1.000000
48,Base5,1,5,1.000000
48,Base5,1,10,1.000000
48,Base5,1,15,1.000000
48,Base5,1,20,1.000000
48,Base5,1,25,1.000000
48,Base5,1,30,1.000000
48,Base5,1,35,0.994667
48,Base5,1,40,0.994667
48,Base5,1,45,0.994667
48,Base5,1,50,0.994667
48,Base5,1,55,0.994667
48,Base5,1,60,0.994667
48,Base5,1,65,1.248506
48,Base5,1,70,1.401264
48,Base5,1,75,1.401264
48,Base5,1,80,1.276421
48,Base5,1,85,1.276421
48,Base5,1,90,1.276421
48,Base5,1,95,8.087757
48,Base5,1,100,8.087757
48,Base5,1,105,8.087757
48,Base5,1,110,9.393275
48,Base5,1,115,9.393275
48,Base5,1,120,10.514843
48,Base5,1,125,8.474586
48,Base5,1,130,8.474586
48,Base5,1,135,8.474586
48,Base5,2,0,1.000000
48,Base5,2,5,1.000000
48,Base5,2,10,0.902416
48,Base5,2,15,1.017737
48,Base5,2,20,1.091842
48,Base5,2,25,1.091842
48,Base5,2,30,1.091842
48,Base5,2,35,1.091842
48,Base5,2,40,1.091842
48,Base5,2,45,1.026650
48,Base5,2,50,1.266073
48,Base5,2,55,1.266073
48,Base5,2,60,1.266073
48,Base5,2,65,0.886576
48,Base5,2,70,0.886576
48,Base5,2,75,0.886576
48,Base5,2,80,0.886576
48,Base5,2,85,0.886576
48,Base5,2,90,1.200692
48,Base5,2,92,1.050852
48,Base5,3,0,1.000000
48,Base5,3,5,0.992395
48,Base5,3,10,1.496097
48,Base5,3,15,1.782871
48,Base5,3,20,2.109094
48,Base5,3,25,2.109094
48,Base5,3,30,1.905607
48,Base5,3,35,2.350711
48,Base5,3,40,3.549194
48,Base5,3,45,3.589488
48,Base5,3,50,3.589488
48,Base5,3,55,3.826420
48,Base5,3,60,3.826420
48,Base5,3,65,3.826420
48,Base5,3,70,3.826420
48,Base5,3,71,3.826420
48,Base5,4,0,1.000000
48,Base5,4,5,1.106238
48,Base5,4,10,1.364031
48,Base5,4,15,1.325165
48,Base5,4,20,1.428281
48,Base5,4,25,1.516787
48,Base5,4,30,1.516787
48,Base5,4,35,1.516787
48,Base5,4,40,1.516787
48,Base5,4,45,1.516787
48,Base5,4,50,1.516787
48,Base5,4,55,1.516787
48,Base5,4,60,1.516787
48,Base5,4,65,1.516787
48,Base5,4,70,1.516787
48,Base5,4,75,1.756140
48,Base5,4,80,1.675499
48,Base5,4,85,1.675499
48,Base5,4,90,1.675499
48,Base5,4,95,1.675499
48,Base5,4,100,1.675499
48,Base5,4,105,1.675499
48,Base5,4,110,1.675499
48,Base5,4,112,1.981767
48,Base5,5,0,1.000000
48,Base5,5,5,1.000000
48,Base5,5,10,1.000000
48,Base5,5,15,1.000000
48,Base5,5,20,1.037412
48,Base5,5,25,1.318547
48,Base5,5,30,1.158591
48,Base5,5,35,1.158591
48,Base5,5,40,1.158591
48,Base5,5,45,1.158591
48,Base5,5,50,1.158591
48,Base5,5,55,1.158591
48,Base5,5,60,1.033498
48,Base5,5,65,1.309730
48,Base5,5,70,1.389582
48,Base5,5,75,1.389582
48,Base5,5,80,1.389582
48,Base5,5,85,1.389582
48,Base5,5,90,1.389582
48,Base5,5,95,1.188676
48,Base5,5,100,1.188676
48,Base5,5,105,1.188676
48,Base5,5,110,1.111766
48,Base5,5,115,1.111766
48,Base5,5,120,1.214138
48,Base5,5,125,1.037415
48,Base5,5,130,1.037415
48,Base5,5,132,1.012128
48,NoDOGE,0,0,1.000000
48,NoDOGE,0,5,1.240081
48,NoDOGE,0,10,0.746117
48,NoDOGE,0,15,0.746117
48,NoDOGE,0,20,0.746117
48,NoDOGE,0,25,0.746117
48,NoDOGE,0,30,0.746117
48,NoDOGE,0,35,0.656735
48,NoDOGE,0,40,0.588750
48,NoDOGE,0,45,0.588750
48,NoDOGE,0,50,0.588750
48,NoDOGE,0,55,0.588750
48,NoDOGE,0,60,0.746444
48,NoDOGE,0,65,2.712578
48,NoDOGE,0,70,3.327457
48,NoDOGE,0,75,3.327457
48,NoDOGE,0,80,3.854288
48,NoDOGE,0,85,3.432477
48,NoDOGE,0,90,3.432477
48,NoDOGE,0,95,4.822486
48,NoDOGE,1,0,1.000000
48,NoDOGE,1,5,1.000000
48,NoDOGE,1,10,1.000000
48,NoDOGE,1,15,1.000000
48,NoDOGE,1,20,1.000000
48,NoDOGE,1,25,1.000000
48,NoDOGE,1,30,1.000000
48,NoDOGE,1,35,0.994667
48,NoDOGE,1,40,0.994667
48,NoDOGE,1,45,0.994667
48,NoDOGE,1,50,0.994667
48,NoDOGE,1,55,0.994667
48,NoDOGE,1,60,0.994667
48,NoDOGE,1,65,0.994667
48,NoDOGE,1,70,0.959282
48,NoDOGE,1,75,0.959282
48,NoDOGE,1,80,0.959282
48,NoDOGE,1,85,0.959282
48,NoDOGE,1,90,0.943848
48,NoDOGE,1,95,0.943848
48,NoDOGE,1,100,0.943848
48,NoDOGE,1,105,0.943848
48,NoDOGE,1,110,0.943848
48,NoDOGE,1,115,0.943848
48,NoDOGE,1,120,0.943848
48,NoDOGE,1,125,0.943848
48,NoDOGE,1,130,0.943848
48,NoDOGE,1,135,0.943848
48,NoDOGE,1,140,0.861265
48,NoDOGE,1,145,0.851537
48,NoDOGE,1,150,0.851537
48,NoDOGE,1,153,0.851537
48,NoDOGE,2,0,1.000000
48,NoDOGE,2,5,1.000000
48,NoDOGE,2,10,0.859657
48,NoDOGE,2,15,0.859657
48,NoDOGE,2,20,0.859657
48,NoDOGE,2,25,0.978345
48,NoDOGE,2,30,0.978345
48,NoDOGE,2,35,0.978345
48,NoDOGE,2,40,1.098633
48,NoDOGE,2,45,1.098633
48,NoDOGE,2,50,1.098633
48,NoDOGE,2,55,1.098633
48,NoDOGE,2,60,1.098633
48,NoDOGE,2,65,1.098633
48,NoDOGE,2,70,1.033036
48,NoDOGE,2,75,1.273949
48,NoDOGE,2,80,0.768933
48,NoDOGE,2,85,0.768933
48,NoDOGE,2,90,0.768933
48,NoDOGE,2,95,0.768933
48,NoDOGE,2,100,0.768933
48,NoDOGE,2,105,1.041369
48,NoDOGE,2,109,0.911411
48,NoDOGE,3,0,1.000000
48,NoDOGE,3,5,0.992395
48,NoDOGE,3,10,1.496097
48,NoDOGE,3,15,1.782871
48,NoDOGE,3,20,2.109094
48,NoDOGE,3,25,2.109094
48,NoDOGE,3,30,1.905607
48,NoDOGE,3,35,2.350711
48,NoDOGE,3,40,3.549194
48,NoDOGE,3,45,3.589488
48,NoDOGE,3,50,3.589488
48,NoDOGE,3,55,3.826420
48,NoDOGE,3,60,3.826420
48,NoDOGE,3,65,3.826420
48,NoDOGE,3,70,3.826420
48,NoDOGE,3,71,3.826420
48,NoDOGE,4,0,1.000000
48,NoDOGE,4,5,1.106238
48,NoDOGE,4,10,1.364031
48,NoDOGE,4,15,1.325165
48,NoDOGE,4,20,1.428281
48,NoDOGE,4,25,1.516787
48,NoDOGE,4,30,1.516787
48,NoDOGE,4,35,1.516787
48,NoDOGE,4,40,1.516787
48,NoDOGE,4,45,1.516787
48,NoDOGE,4,50,1.516787
48,NoDOGE,4,55,1.516787
48,NoDOGE,4,60,1.516787
48,NoDOGE,4,65,1.516787
48,NoDOGE,4,70,1.516787
48,NoDOGE,4,75,1.756140
48,NoDOGE,4,80,1.675499
48,NoDOGE,4,85,1.675499
48,NoDOGE,4,90,1.675499
48,NoDOGE,4,95,1.675499
48,NoDOGE,4,100,1.675499
48,NoDOGE,4,105,1.675499
48,NoDOGE,4,110,1.675499
48,NoDOGE,4,112,1.981767
48,NoDOGE,5,0,1.000000
48,NoDOGE,5,5,1.000000
48,NoDOGE,5,10,1.000000
48,NoDOGE,5,15,1.000000
48,NoDOGE,5,20,1.037412
48,NoDOGE,5,25,1.318547
48,NoDOGE,5,30,1.158591
48,NoDOGE,5,35,1.158591
48,NoDOGE,5,40,1.158591
48,NoDOGE,5,45,1.158591
48,NoDOGE,5,50,1.158591
48,NoDOGE,5,55,1.158591
48,NoDOGE,5,60,1.033498
48,NoDOGE,5,65,1.309730
48,NoDOGE,5,70,1.389582
48,NoDOGE,5,75,1.389582
48,NoDOGE,5,80,1.389582
48,NoDOGE,5,85,1.389582
48,NoDOGE,5,90,1.389582
48,NoDOGE,5,95,1.188676
48,NoDOGE,5,100,1.188676
48,NoDOGE,5,105,1.188676
48,NoDOGE,5,110,1.111766
48,NoDOGE,5,115,1.111766
48,NoDOGE,5,120,1.214138
48,NoDOGE,5,125,1.119036
48,NoDOGE,5,130,1.119036
48,NoDOGE,5,132,1.091759
48,Legacy4,0,0,1.000000
48,Legacy4,0,5,1.000000
48,Legacy4,0,10,1.000000
48,Legacy4,0,15,1.000000
